FECDEF_ano;provincia;sexo;gr_edad;pob;trienio
2004;46;0;POB2024;28536;T3
2004;46;1;POB2024;14498;T3
2004;46;2;POB2024;14038;T3
2005;46;0;POB2024;28445;T3
2005;46;1;POB2024;14468;T3
2005;46;2;POB2024;13977;T3
2006;46;0;POB2024;28691;T4
2006;46;1;POB2024;14594;T4
2006;46;2;POB2024;14097;T4
2007;46;0;POB2024;29177;T4
2007;46;1;POB2024;14827;T4
2007;46;2;POB2024;14350;T4
2008;46;0;POB2024;29855;T4
2008;46;1;POB2024;15145;T4
2008;46;2;POB2024;14710;T4
2002;50;0;POB2024;144244;T2
2002;50;1;POB2024;73064;T2
2002;50;2;POB2024;71180;T2
2003;50;0;POB2024;143244;T3
2003;50;1;POB2024;72562;T3
2003;50;2;POB2024;70682;T3
2004;50;0;POB2024;142410;T3
2004;50;1;POB2024;72122;T3
2004;50;2;POB2024;70288;T3
2005;50;0;POB2024;142531;T3
2005;50;1;POB2024;72161;T3
2005;50;2;POB2024;70370;T3
2006;50;0;POB2024;143747;T4
2006;50;1;POB2024;72779;T4
2006;50;2;POB2024;70968;T4
2007;50;0;POB2024;145466;T4
2007;50;1;POB2024;73691;T4
2007;50;2;POB2024;71775;T4
2008;50;0;POB2024;147395;T4
2008;50;1;POB2024;74747;T4
2008;50;2;POB2024;72648;T4
2002;54;0;POB2024;84226;T2
2002;54;1;POB2024;42174;T2
2002;54;2;POB2024;42052;T2
2003;54;0;POB2024;85976;T3
2003;54;1;POB2024;43190;T3
2003;54;2;POB2024;42786;T3
2004;54;0;POB2024;88256;T3
2004;54;1;POB2024;44503;T3
2004;54;2;POB2024;43753;T3
2005;54;0;POB2024;91057;T3
2005;54;1;POB2024;46083;T3
2005;54;2;POB2024;44974;T3
2006;54;0;POB2024;94121;T4
2006;54;1;POB2024;47786;T4
2006;54;2;POB2024;46335;T4
2007;54;0;POB2024;96942;T4
2007;54;1;POB2024;49349;T4
2007;54;2;POB2024;47593;T4
2008;54;0;POB2024;99399;T4
2008;54;1;POB2024;50706;T4
2008;54;2;POB2024;48693;T4
2002;58;0;POB2024;43854;T2
2002;58;1;POB2024;22263;T2
2002;58;2;POB2024;21591;T2
2003;58;0;POB2024;44044;T3
2003;58;1;POB2024;22392;T3
2003;58;2;POB2024;21652;T3
2004;58;0;POB2024;44522;T3
2004;58;1;POB2024;22652;T3
2004;58;2;POB2024;21870;T3
2005;58;0;POB2024;45407;T3
2005;58;1;POB2024;23109;T3
2005;58;2;POB2024;22298;T3
2006;58;0;POB2024;46623;T4
2006;58;1;POB2024;23731;T4
2006;58;2;POB2024;22892;T4
2007;58;0;POB2024;47977;T4
2007;58;1;POB2024;24426;T4
2007;58;2;POB2024;23551;T4
2008;58;0;POB2024;49401;T4
2008;58;1;POB2024;25151;T4
2008;58;2;POB2024;24250;T4
2002;62;0;POB2024;47609;T2
2002;62;1;POB2024;24056;T2
2002;62;2;POB2024;23553;T2
2003;62;0;POB2024;48035;T3
2003;62;1;POB2024;24341;T3
2003;62;2;POB2024;23694;T3
2004;62;0;POB2024;48849;T3
2004;62;1;POB2024;24817;T3
2004;62;2;POB2024;24032;T3
2005;62;0;POB2024;49970;T3
2005;62;1;POB2024;25444;T3
2005;62;2;POB2024;24526;T3
2006;62;0;POB2024;51192;T4
2006;62;1;POB2024;26112;T4
2006;62;2;POB2024;25080;T4
2007;62;0;POB2024;52218;T4
2007;62;1;POB2024;26675;T4
2007;62;2;POB2024;25543;T4
2008;62;0;POB2024;52996;T4
2008;62;1;POB2024;27104;T4
2008;62;2;POB2024;25892;T4
2002;66;0;POB2024;99520;T2
2002;66;1;POB2024;49521;T2
2002;66;2;POB2024;49999;T2
2003;66;0;POB2024;100947;T3
2003;66;1;POB2024;50396;T3
2003;66;2;POB2024;50551;T3
2004;66;0;POB2024;102766;T3
2004;66;1;POB2024;51483;T3
2004;66;2;POB2024;51283;T3
2005;66;0;POB2024;105013;T3
2005;66;1;POB2024;52779;T3
2005;66;2;POB2024;52234;T3
2006;66;0;POB2024;107472;T4
2006;66;1;POB2024;54167;T4
2006;66;2;POB2024;53305;T4
2007;66;0;POB2024;109524;T4
2007;66;1;POB2024;55332;T4
2007;66;2;POB2024;54192;T4
2008;66;0;POB2024;111102;T4
2008;66;1;POB2024;56236;T4
2008;66;2;POB2024;54866;T4
2002;70;0;POB2024;56546;T2
2002;70;1;POB2024;28624;T2
2002;70;2;POB2024;27922;T2
2003;70;0;POB2024;56340;T3
2003;70;1;POB2024;28513;T3
2003;70;2;POB2024;27827;T3
2004;70;0;POB2024;56301;T3
2004;70;1;POB2024;28474;T3
2004;70;2;POB2024;27827;T3
2005;70;0;POB2024;56597;T3
2005;70;1;POB2024;28611;T3
2005;70;2;POB2024;27986;T3
2006;70;0;POB2024;57154;T4
2006;70;1;POB2024;28904;T4
2006;70;2;POB2024;28250;T4
2007;70;0;POB2024;57708;T4
2007;70;1;POB2024;29230;T4
2007;70;2;POB2024;28478;T4
2008;70;0;POB2024;58205;T4
2008;70;1;POB2024;29555;T4
2008;70;2;POB2024;28650;T4
2002;74;0;POB2024;33400;T2
2002;74;1;POB2024;16895;T2
2002;74;2;POB2024;16505;T2
2003;74;0;POB2024;33206;T3
2003;74;1;POB2024;16840;T3
2003;74;2;POB2024;16366;T3
2004;74;0;POB2024;33022;T3
2004;74;1;POB2024;16788;T3
2004;74;2;POB2024;16234;T3
2005;74;0;POB2024;33114;T3
2005;74;1;POB2024;16871;T3
2005;74;2;POB2024;16243;T3
2006;74;0;POB2024;33585;T4
2006;74;1;POB2024;17133;T4
2006;74;2;POB2024;16452;T4
2007;74;0;POB2024;34336;T4
2007;74;1;POB2024;17519;T4
2007;74;2;POB2024;16817;T4
2008;74;0;POB2024;35316;T4
2008;74;1;POB2024;17999;T4
2008;74;2;POB2024;17317;T4
2002;78;0;POB2024;16019;T2
2002;78;1;POB2024;8371;T2
2002;78;2;POB2024;7648;T2
2003;78;0;POB2024;16085;T3
2003;78;1;POB2024;8389;T3
2003;78;2;POB2024;7696;T3
2004;78;0;POB2024;16323;T3
2004;78;1;POB2024;8482;T3
2004;78;2;POB2024;7841;T3
2005;78;0;POB2024;16743;T3
2005;78;1;POB2024;8665;T3
2005;78;2;POB2024;8078;T3
2006;78;0;POB2024;17292;T4
2006;78;1;POB2024;8918;T4
2006;78;2;POB2024;8374;T4
2007;78;0;POB2024;17915;T4
2007;78;1;POB2024;9210;T4
2007;78;2;POB2024;8705;T4
2008;78;0;POB2024;18598;T4
2008;78;1;POB2024;9542;T4
2008;78;2;POB2024;9056;T4
2002;82;0;POB2024;278421;T2
2002;82;1;POB2024;140918;T2
2002;82;2;POB2024;137503;T2
2003;82;0;POB2024;276651;T3
2003;82;1;POB2024;140203;T3
2003;82;2;POB2024;136448;T3
2004;82;0;POB2024;274300;T3
2004;82;1;POB2024;139192;T3
2004;82;2;POB2024;135108;T3
2005;82;0;POB2024;273052;T3
2005;82;1;POB2024;138690;T3
2005;82;2;POB2024;134362;T3
2006;82;0;POB2024;273251;T4
2006;82;1;POB2024;138853;T4
2006;82;2;POB2024;134398;T4
2007;82;0;POB2024;273815;T4
2007;82;1;POB2024;139137;T4
2007;82;2;POB2024;134678;T4
2008;82;0;POB2024;274322;T4
2008;82;1;POB2024;139339;T4
2008;82;2;POB2024;134983;T4
2002;86;0;POB2024;75219;T2
2002;86;1;POB2024;38507;T2
2002;86;2;POB2024;36712;T2
2003;86;0;POB2024;75417;T3
2003;86;1;POB2024;38739;T3
2003;86;2;POB2024;36678;T3
2004;86;0;POB2024;75732;T3
2004;86;1;POB2024;39020;T3
2004;86;2;POB2024;36712;T3
2005;86;0;POB2024;76430;T3
2005;86;1;POB2024;39468;T3
2005;86;2;POB2024;36962;T3
2006;86;0;POB2024;77486;T4
2006;86;1;POB2024;40062;T4
2006;86;2;POB2024;37424;T4
2007;86;0;POB2024;78558;T4
2007;86;1;POB2024;40615;T4
2007;86;2;POB2024;37943;T4
2008;86;0;POB2024;79621;T4
2008;86;1;POB2024;41114;T4
2008;86;2;POB2024;38507;T4
2002;90;0;POB2024;136966;T2
2002;90;1;POB2024;68704;T2
2002;90;2;POB2024;68262;T2
2003;90;0;POB2024;134182;T3
2003;90;1;POB2024;67351;T3
2003;90;2;POB2024;66831;T3
2004;90;0;POB2024;130584;T3
2004;90;1;POB2024;65594;T3
2004;90;2;POB2024;64990;T3
2005;90;0;POB2024;127753;T3
2005;90;1;POB2024;64237;T3
2005;90;2;POB2024;63516;T3
2006;90;0;POB2024;126396;T4
2006;90;1;POB2024;63638;T4
2006;90;2;POB2024;62758;T4
2007;90;0;POB2024;126206;T4
2007;90;1;POB2024;63656;T4
2007;90;2;POB2024;62550;T4
2008;90;0;POB2024;126891;T4
2008;90;1;POB2024;64139;T4
2008;90;2;POB2024;62752;T4
2002;94;0;POB2024;7679;T2
2002;94;1;POB2024;3957;T2
2002;94;2;POB2024;3722;T2
2003;94;0;POB2024;7836;T3
2003;94;1;POB2024;4064;T3
2003;94;2;POB2024;3772;T3
2004;94;0;POB2024;8107;T3
2004;94;1;POB2024;4226;T3
2004;94;2;POB2024;3881;T3
2005;94;0;POB2024;8519;T3
2005;94;1;POB2024;4451;T3
2005;94;2;POB2024;4068;T3
2006;94;0;POB2024;9064;T4
2006;94;1;POB2024;4739;T4
2006;94;2;POB2024;4325;T4
2007;94;0;POB2024;9719;T4
2007;94;1;POB2024;5071;T4
2007;94;2;POB2024;4648;T4
2008;94;0;POB2024;10476;T4
2008;94;1;POB2024;5445;T4
2008;94;2;POB2024;5031;T4
2009;2;0;POB2024;204702;T5
2009;6;0;POB2024;1215114;T5
2009;10;0;POB2024;33806;T5
2009;14;0;POB2024;277473;T5
2009;18;0;POB2024;95126;T5
2009;22;0;POB2024;100658;T5
2009;26;0;POB2024;40768;T5
2009;30;0;POB2024;106623;T5
2009;34;0;POB2024;52223;T5
2009;38;0;POB2024;61988;T5
2009;42;0;POB2024;28521;T5
2009;46;0;POB2024;30679;T5
2009;50;0;POB2024;149230;T5
2009;54;0;POB2024;101498;T5
2009;58;0;POB2024;50712;T5
2009;62;0;POB2024;53484;T5
2009;66;0;POB2024;112416;T5
2009;70;0;POB2024;58678;T5
2009;74;0;POB2024;36426;T5
2009;78;0;POB2024;19275;T5
2009;82;0;POB2024;274411;T5
2009;86;0;POB2024;80725;T5
2009;90;0;POB2024;128222;T5
2009;94;0;POB2024;11255;T5
2009;2;1;POB2024;99593;T5
2009;6;1;POB2024;616321;T5
2009;10;1;POB2024;17259;T5
2009;14;1;POB2024;140367;T5
2009;18;1;POB2024;48443;T5
2009;22;1;POB2024;51388;T5
2009;26;1;POB2024;20749;T5
2009;30;1;POB2024;54097;T5
2009;34;1;POB2024;26476;T5
2009;38;1;POB2024;31306;T5
2009;42;1;POB2024;14580;T5
2009;46;1;POB2024;15530;T5
2009;50;1;POB2024;75776;T5
2009;54;1;POB2024;51852;T5
2009;58;1;POB2024;25815;T5
2009;62;1;POB2024;27372;T5
2009;66;1;POB2024;56979;T5
2009;70;1;POB2024;29881;T5
2009;74;1;POB2024;18543;T5
2009;78;1;POB2024;9872;T5
2009;82;1;POB2024;139293;T5
2009;86;1;POB2024;41604;T5
2009;90;1;POB2024;64952;T5
2009;94;1;POB2024;5820;T5
2009;2;2;POB2024;105109;T5
2009;6;2;POB2024;598793;T5
2009;10;2;POB2024;16547;T5
2009;14;2;POB2024;137106;T5
2009;18;2;POB2024;46683;T5
2009;22;2;POB2024;49270;T5
2009;26;2;POB2024;20019;T5
2009;30;2;POB2024;52526;T5
2009;34;2;POB2024;25747;T5
2009;38;2;POB2024;30682;T5
2009;42;2;POB2024;13941;T5
2009;46;2;POB2024;15149;T5
2009;50;2;POB2024;73454;T5
2009;54;2;POB2024;49646;T5
2009;58;2;POB2024;24897;T5
2009;62;2;POB2024;26112;T5
2009;66;2;POB2024;55437;T5
2009;70;2;POB2024;28797;T5
2009;74;2;POB2024;17883;T5
2009;78;2;POB2024;9403;T5
2009;82;2;POB2024;135118;T5
2009;86;2;POB2024;39121;T5
2009;90;2;POB2024;63270;T5
2009;94;2;POB2024;5435;T5
2010;2;0;POB2024;200745;T5
2010;6;0;POB2024;1225284;T5
2010;10;0;POB2024;34497;T5
2010;14;0;POB2024;278325;T5
2010;18;0;POB2024;96506;T5
2010;22;0;POB2024;101930;T5
2010;26;0;POB2024;41114;T5
2010;30;0;POB2024;107161;T5
2010;34;0;POB2024;53812;T5
2010;38;0;POB2024;62202;T5
2010;42;0;POB2024;28925;T5
2010;46;0;POB2024;31608;T5
2010;50;0;POB2024;150661;T5
2010;54;0;POB2024;103354;T5
2010;58;0;POB2024;51726;T5
2010;62;0;POB2024;53695;T5
2010;66;0;POB2024;113942;T5
2010;70;0;POB2024;59187;T5
2010;74;0;POB2024;37534;T5
2010;78;0;POB2024;19876;T5
2010;82;0;POB2024;273806;T5
2010;86;0;POB2024;82023;T5
2010;90;0;POB2024;129888;T5
2010;94;0;POB2024;11922;T5
2010;2;1;POB2024;97730;T5
2010;6;1;POB2024;622037;T5
2010;10;1;POB2024;17624;T5
2010;14;1;POB2024;140751;T5
2010;18;1;POB2024;48982;T5
2010;22;1;POB2024;52087;T5
2010;26;1;POB2024;20895;T5
2010;30;1;POB2024;54370;T5
2010;34;1;POB2024;27258;T5
2010;38;1;POB2024;31428;T5
2010;42;1;POB2024;14817;T5
2010;46;1;POB2024;15976;T5
2010;50;1;POB2024;76590;T5
2010;54;1;POB2024;52835;T5
2010;58;1;POB2024;26321;T5
2010;62;1;POB2024;27482;T5
2010;66;1;POB2024;57797;T5
2010;70;1;POB2024;30202;T5
2010;74;1;POB2024;19075;T5
2010;78;1;POB2024;10165;T5
2010;82;1;POB2024;138896;T5
2010;86;1;POB2024;42188;T5
2010;90;1;POB2024;65908;T5
2010;94;1;POB2024;6136;T5
2010;2;2;POB2024;103015;T5
2010;6;2;POB2024;603247;T5
2010;10;2;POB2024;16873;T5
2010;14;2;POB2024;137574;T5
2010;18;2;POB2024;47524;T5
2010;22;2;POB2024;49843;T5
2010;26;2;POB2024;20219;T5
2010;30;2;POB2024;52791;T5
2010;34;2;POB2024;26554;T5
2010;38;2;POB2024;30774;T5
2010;42;2;POB2024;14108;T5
2010;46;2;POB2024;15632;T5
2010;50;2;POB2024;74071;T5
2010;54;2;POB2024;50519;T5
2010;58;2;POB2024;25405;T5
2010;62;2;POB2024;26213;T5
2010;66;2;POB2024;56145;T5
2010;70;2;POB2024;28985;T5
2010;74;2;POB2024;18459;T5
2010;78;2;POB2024;9711;T5
2010;82;2;POB2024;134910;T5
2010;86;2;POB2024;39835;T5
2010;90;2;POB2024;63980;T5
2010;94;2;POB2024;5786;T5
2011;2;0;POB2024;197196;T5
2011;6;0;POB2024;1231329;T5
2011;10;0;POB2024;35272;T5
2011;14;0;POB2024;279111;T5
2011;18;0;POB2024;97628;T5
2011;22;0;POB2024;103323;T5
2011;26;0;POB2024;41392;T5
2011;30;0;POB2024;107512;T5
2011;34;0;POB2024;55451;T5
2011;38;0;POB2024;62906;T5
2011;42;0;POB2024;29215;T5
2011;46;0;POB2024;32668;T5
2011;50;0;POB2024;151698;T5
2011;54;0;POB2024;105216;T5
2011;58;0;POB2024;52393;T5
2011;62;0;POB2024;53724;T5
2011;66;0;POB2024;116128;T5
2011;70;0;POB2024;59881;T5
2011;74;0;POB2024;38589;T5
2011;78;0;POB2024;20373;T5
2011;82;0;POB2024;272775;T5
2011;86;0;POB2024;83738;T5
2011;90;0;POB2024;131883;T5
2011;94;0;POB2024;12440;T5
2011;2;1;POB2024;96024;T5
2011;6;1;POB2024;625589;T5
2011;10;1;POB2024;18020;T5
2011;14;1;POB2024;141125;T5
2011;18;1;POB2024;49436;T5
2011;22;1;POB2024;52810;T5
2011;26;1;POB2024;21023;T5
2011;30;1;POB2024;54560;T5
2011;34;1;POB2024;28084;T5
2011;38;1;POB2024;31794;T5
2011;42;1;POB2024;14982;T5
2011;46;1;POB2024;16504;T5
2011;50;1;POB2024;77177;T5
2011;54;1;POB2024;53776;T5
2011;58;1;POB2024;26638;T5
2011;62;1;POB2024;27487;T5
2011;66;1;POB2024;58914;T5
2011;70;1;POB2024;30577;T5
2011;74;1;POB2024;19593;T5
2011;78;1;POB2024;10399;T5
2011;82;1;POB2024;138304;T5
2011;86;1;POB2024;43000;T5
2011;90;1;POB2024;66982;T5
2011;94;1;POB2024;6373;T5
2011;2;2;POB2024;101172;T5
2011;6;2;POB2024;605740;T5
2011;10;2;POB2024;17252;T5
2011;14;2;POB2024;137986;T5
2011;18;2;POB2024;48192;T5
2011;22;2;POB2024;50513;T5
2011;26;2;POB2024;20369;T5
2011;30;2;POB2024;52952;T5
2011;34;2;POB2024;27367;T5
2011;38;2;POB2024;31112;T5
2011;42;2;POB2024;14233;T5
2011;46;2;POB2024;16164;T5
2011;50;2;POB2024;74521;T5
2011;54;2;POB2024;51440;T5
2011;58;2;POB2024;25755;T5
2011;62;2;POB2024;26237;T5
2011;66;2;POB2024;57214;T5
2011;70;2;POB2024;29304;T5
2011;74;2;POB2024;18996;T5
2011;78;2;POB2024;9974;T5
2011;82;2;POB2024;134471;T5
2011;86;2;POB2024;40738;T5
2011;90;2;POB2024;64901;T5
2011;94;2;POB2024;6067;T5
1997;6;0;POB2529;990682;T1
1997;6;2;POB2529;488724;T1
1997;6;1;POB2529;501958;T1
1998;6;0;POB2529;1016955;T1
1998;6;2;POB2529;502002;T1
1998;6;1;POB2529;514953;T1
1999;6;0;POB2529;1046639;T1
1999;6;2;POB2529;516960;T1
1999;6;1;POB2529;529680;T1
2000;6;0;POB2529;1079957;T2
2000;6;2;POB2529;533591;T2
2000;6;1;POB2529;546366;T2
2001;6;0;POB2529;1122196;T2
2001;6;2;POB2529;554526;T2
2001;6;1;POB2529;567670;T2
1997;2;0;POB2529;230327;T1
1997;2;2;POB2529;118344;T1
1997;2;1;POB2529;111983;T1
1998;2;0;POB2529;232074;T1
1998;2;2;POB2529;119277;T1
1998;2;1;POB2529;112797;T1
1999;2;0;POB2529;233819;T1
1999;2;2;POB2529;120209;T1
1999;2;1;POB2529;113610;T1
2000;2;0;POB2529;235565;T2
2000;2;2;POB2529;121141;T2
2000;2;1;POB2529;114424;T2
2001;2;0;POB2529;237311;T2
2001;2;2;POB2529;122074;T2
2001;2;1;POB2529;115237;T2
1997;10;0;POB2529;21966;T1
1997;10;2;POB2529;10808;T1
1997;10;1;POB2529;11159;T1
1998;10;0;POB2529;22792;T1
1998;10;2;POB2529;11202;T1
1998;10;1;POB2529;11591;T1
1999;10;0;POB2529;23702;T1
1999;10;2;POB2529;11637;T1
1999;10;1;POB2529;12065;T1
2000;10;0;POB2529;24701;T2
2000;10;2;POB2529;12113;T2
2000;10;1;POB2529;12588;T2
2001;10;0;POB2529;25918;T2
2001;10;2;POB2529;12693;T2
2001;10;1;POB2529;13225;T2
1997;14;0;POB2529;215855;T1
1997;14;2;POB2529;106673;T1
1997;14;1;POB2529;109182;T1
1998;14;0;POB2529;220751;T1
1998;14;2;POB2529;109123;T1
1998;14;1;POB2529;111627;T1
1999;14;0;POB2529;226386;T1
1999;14;2;POB2529;111937;T1
1999;14;1;POB2529;114449;T1
2000;14;0;POB2529;232804;T2
2000;14;2;POB2529;115109;T2
2000;14;1;POB2529;117695;T2
2001;14;0;POB2529;241144;T2
2001;14;2;POB2529;119208;T2
2001;14;1;POB2529;121936;T2
1997;18;0;POB2529;60541;T1
1997;18;2;POB2529;30539;T1
1997;18;1;POB2529;30002;T1
1998;18;0;POB2529;61759;T1
1998;18;2;POB2529;31191;T1
1998;18;1;POB2529;30567;T1
1999;18;0;POB2529;63189;T1
1999;18;2;POB2529;31950;T1
1999;18;1;POB2529;31239;T1
2000;18;0;POB2529;64839;T2
2000;18;2;POB2529;32812;T2
2000;18;1;POB2529;32027;T2
2001;18;0;POB2529;67028;T2
2001;18;2;POB2529;33942;T2
2001;18;1;POB2529;33086;T2
1997;22;0;POB2529;63514;T1
1997;22;2;POB2529;31574;T1
1997;22;1;POB2529;31940;T1
1998;22;0;POB2529;64648;T1
1998;22;2;POB2529;32205;T1
1998;22;1;POB2529;32443;T1
1999;22;0;POB2529;66003;T1
1999;22;2;POB2529;32945;T1
1999;22;1;POB2529;33058;T1
2000;22;0;POB2529;67587;T2
2000;22;2;POB2529;33793;T2
2000;22;1;POB2529;33794;T2
2001;22;0;POB2529;69730;T2
2001;22;2;POB2529;34915;T2
2001;22;1;POB2529;34815;T2
1997;26;0;POB2529;29962;T1
1997;26;2;POB2529;14662;T1
1997;26;1;POB2529;15300;T1
1998;26;0;POB2529;30584;T1
1998;26;2;POB2529;15009;T1
1998;26;1;POB2529;15575;T1
1999;26;0;POB2529;31310;T1
1999;26;2;POB2529;15408;T1
1999;26;1;POB2529;15902;T1
2000;26;0;POB2529;32141;T2
2000;26;2;POB2529;15855;T2
2000;26;1;POB2529;16287;T2
2001;26;0;POB2529;33233;T2
2001;26;2;POB2529;16428;T2
2001;26;1;POB2529;16805;T2
1997;30;0;POB2529;76305;T1
1997;30;2;POB2529;37711;T1
1997;30;1;POB2529;38594;T1
1998;30;0;POB2529;78033;T1
1998;30;2;POB2529;38542;T1
1998;30;1;POB2529;39491;T1
1999;30;0;POB2529;80025;T1
1999;30;2;POB2529;39503;T1
1999;30;1;POB2529;40521;T1
2000;30;0;POB2529;82289;T2
2000;30;2;POB2529;40589;T2
2000;30;1;POB2529;41700;T2
2001;30;0;POB2529;85228;T2
2001;30;2;POB2529;41997;T2
2001;30;1;POB2529;43231;T2
1997;34;0;POB2529;30176;T1
1997;34;2;POB2529;15194;T1
1997;34;1;POB2529;14982;T1
1998;34;0;POB2529;30815;T1
1998;34;2;POB2529;15547;T1
1998;34;1;POB2529;15267;T1
1999;34;0;POB2529;31560;T1
1999;34;2;POB2529;15955;T1
1999;34;1;POB2529;15605;T1
2000;34;0;POB2529;32417;T2
2000;34;2;POB2529;16415;T2
2000;34;1;POB2529;16001;T2
2001;34;0;POB2529;33543;T2
2001;34;2;POB2529;17010;T2
2001;34;1;POB2529;16533;T2
1997;38;0;POB2529;41190;T1
1997;38;2;POB2529;20926;T1
1997;38;1;POB2529;20263;T1
1998;38;0;POB2529;42575;T1
1998;38;2;POB2529;21607;T1
1998;38;1;POB2529;20967;T1
1999;38;0;POB2529;44115;T1
1999;38;2;POB2529;22366;T1
1999;38;1;POB2529;21749;T1
2000;38;0;POB2529;45818;T2
2000;38;2;POB2529;23202;T2
2000;38;1;POB2529;22616;T2
2001;38;0;POB2529;47920;T2
2001;38;2;POB2529;24234;T2
2001;38;1;POB2529;23686;T2
1997;42;0;POB2529;20041;T1
1997;42;2;POB2529;9795;T1
1997;42;1;POB2529;10246;T1
1998;42;0;POB2529;20475;T1
1998;42;2;POB2529;10013;T1
1998;42;1;POB2529;10462;T1
1999;42;0;POB2529;20976;T1
1999;42;2;POB2529;10264;T1
1999;42;1;POB2529;10712;T1
2000;42;0;POB2529;21548;T2
2000;42;2;POB2529;10547;T2
2000;42;1;POB2529;11001;T2
2001;42;0;POB2529;22293;T2
2001;42;2;POB2529;10912;T2
2001;42;1;POB2529;11381;T2
1997;46;0;POB2529;19777;T1
1997;46;2;POB2529;9751;T1
1997;46;1;POB2529;10027;T1
1998;46;0;POB2529;20525;T1
1998;46;2;POB2529;10127;T1
1998;46;1;POB2529;10398;T1
1999;46;0;POB2529;21349;T1
1999;46;2;POB2529;10542;T1
1999;46;1;POB2529;10807;T1
2000;46;0;POB2529;22255;T2
2000;46;2;POB2529;10995;T2
2000;46;1;POB2529;11260;T2
2001;46;0;POB2529;23360;T2
2001;46;2;POB2529;11545;T2
2001;46;1;POB2529;11815;T2
1997;50;0;POB2529;108332;T1
1997;50;2;POB2529;54207;T1
1997;50;1;POB2529;54125;T1
1998;50;0;POB2529;111290;T1
1998;50;2;POB2529;55682;T1
1998;50;1;POB2529;55608;T1
1999;50;0;POB2529;114627;T1
1999;50;2;POB2529;57345;T1
1999;50;1;POB2529;57282;T1
2000;50;0;POB2529;118368;T2
2000;50;2;POB2529;59196;T2
2000;50;1;POB2529;59172;T2
2001;50;0;POB2529;123096;T2
2001;50;2;POB2529;61526;T2
2001;50;1;POB2529;61570;T2
1997;54;0;POB2529;61396;T1
1997;54;2;POB2529;30735;T1
1997;54;1;POB2529;30661;T1
1998;54;0;POB2529;62687;T1
1998;54;2;POB2529;31399;T1
1998;54;1;POB2529;31288;T1
1999;54;0;POB2529;64196;T1
1999;54;2;POB2529;32172;T1
1999;54;1;POB2529;32024;T1
2000;54;0;POB2529;65931;T2
2000;54;2;POB2529;33050;T2
2000;54;1;POB2529;32882;T2
2001;54;0;POB2529;68213;T2
2001;54;2;POB2529;34196;T2
2001;54;1;POB2529;34017;T2
1997;58;0;POB2529;35251;T1
1997;58;2;POB2529;17685;T1
1997;58;1;POB2529;17565;T1
1998;58;0;POB2529;36197;T1
1998;58;2;POB2529;18177;T1
1998;58;1;POB2529;18021;T1
1999;58;0;POB2529;37278;T1
1999;58;2;POB2529;18736;T1
1999;58;1;POB2529;18542;T1
2000;58;0;POB2529;38497;T2
2000;58;2;POB2529;19362;T2
2000;58;1;POB2529;19135;T2
2001;58;0;POB2529;40052;T2
2001;58;2;POB2529;20155;T2
2001;58;1;POB2529;19897;T2
1997;62;0;POB2529;39465;T1
1997;62;2;POB2529;19755;T1
1997;62;1;POB2529;19710;T1
1998;62;0;POB2529;39981;T1
1998;62;2;POB2529;20035;T1
1998;62;1;POB2529;19946;T1
1999;62;0;POB2529;40625;T1
1999;62;2;POB2529;20378;T1
1999;62;1;POB2529;20247;T1
2000;62;0;POB2529;41399;T2
2000;62;2;POB2529;20781;T2
2000;62;1;POB2529;20618;T2
2001;62;0;POB2529;42497;T2
2001;62;2;POB2529;21343;T2
2001;62;1;POB2529;21154;T2
1997;66;0;POB2529;70968;T1
1997;66;2;POB2529;35905;T1
1997;66;1;POB2529;35062;T1
1998;66;0;POB2529;73262;T1
1998;66;2;POB2529;37118;T1
1998;66;1;POB2529;36144;T1
1999;66;0;POB2529;75822;T1
1999;66;2;POB2529;38466;T1
1999;66;1;POB2529;37356;T1
2000;66;0;POB2529;78664;T2
2000;66;2;POB2529;39949;T2
2000;66;1;POB2529;38715;T2
2001;66;0;POB2529;82184;T2
2001;66;2;POB2529;41769;T2
2001;66;1;POB2529;40415;T2
1997;86;0;POB2529;50606;T1
1997;86;2;POB2529;24944;T1
1997;86;1;POB2529;25662;T1
1998;86;0;POB2529;52358;T1
1998;86;2;POB2529;25816;T1
1998;86;1;POB2529;26542;T1
1999;86;0;POB2529;54302;T1
1999;86;2;POB2529;26783;T1
1999;86;1;POB2529;27519;T1
2000;86;0;POB2529;56452;T2
2000;86;2;POB2529;27844;T2
2000;86;1;POB2529;28608;T2
2001;86;0;POB2529;59098;T2
2001;86;2;POB2529;29146;T2
2001;86;1;POB2529;29952;T2
1997;78;0;POB2529;14739;T1
1997;78;2;POB2529;7077;T1
1997;78;1;POB2529;7661;T1
1998;78;0;POB2529;15027;T1
1998;78;2;POB2529;7240;T1
1998;78;1;POB2529;7786;T1
1999;78;0;POB2529;15365;T1
1999;78;2;POB2529;7428;T1
1999;78;1;POB2529;7937;T1
2000;78;0;POB2529;15755;T2
2000;78;2;POB2529;7639;T2
2000;78;1;POB2529;8116;T2
2001;78;0;POB2529;16271;T2
2001;78;2;POB2529;7910;T2
2001;78;1;POB2529;8361;T2
1997;70;0;POB2529;42637;T1
1997;70;2;POB2529;21487;T1
1997;70;1;POB2529;21150;T1
1998;70;0;POB2529;44102;T1
1998;70;2;POB2529;22192;T1
1998;70;1;POB2529;21909;T1
1999;70;0;POB2529;45721;T1
